X,Y
-93.575994094842969,89.105581096765022
-92.267168206509709,89.958518357854331
-95.675287432717525,92.699427833589894
-93.94422286105798,89.44998585760645
-93.087891097977803,90.846138487258372
-92.014656610865302,88.420961493917389
-94.41656570271816,90.483119744256157
-95.163939594709291,91.457834192186738
-92.20205684446843,92.61210764839052
-95.096779639202836,90.436626151987795
-95.355219907965804,90.632385407572244
-90.305978047685642,87.10301681242656
-93.105475702257053,89.668655854846037
-96.050828943782136,93.055817239801684
-90.884136569777979,88.174741535518294
-93.606977631623465,89.358763996964157
-95.980459738995535,90.918423894240831
-97.603559281333446,91.513185755051495
-90.662528031243227,86.76380411158749
-92.973237099976828,88.722864002054479
-96.653752274429152,91.558614821600017
-91.425812844069128,85.971629148419737
-93.432075782192157,88.972152542865473
-94.479707656170845,89.818724600727151
-90.781352405571042,88.046340219800399
-96.767901513688855,93.746669838918052
-92.192904487384752,88.799086700013987
-95.863195486933279,91.593034408619914
-93.331135977740516,89.317895343461956
-93.417758869548749,89.861587303751492
-93.199160416445437,90.510155843264997
-95.924387159164354,91.937156273665551
-96.625516900556761,91.654187105849687
-91.022363869905107,89.287169566742506
-93.357006613372803,88.963009562037229
-97.572056239444024,91.271820742005218
-94.848469299560719,91.518731014437407
-96.000354733835948,92.820572442289816
-91.939971256333877,89.76531550423347
-96.478517673395018,92.522128656810409
-93.322910216088715,89.722426743376502
-91.398867639861081,86.284436677609875
-96.432367663052148,92.322846503876647
-93.399759573534823,88.802774093949992
-92.141770232222115,88.377137641030927
-95.713682059723283,91.076446941470195
-92.022644870752728,89.87768370080228
-90.897555611377115,87.17958194138545
-93.571812707220502,89.096589588131692
-97.809999148028297,91.349077116880977
-96.283636794865345,92.448059048107169
-91.766820704902699,88.236542523946738
-95.496008439082232,90.477309477547308
-90.595904625061493,88.13512164189774
-90.683985374555036,87.675192217363815
-93.682165077816222,89.166405039676974
-95.259851066856612,90.212655459976759
-92.31340356980013,90.300450240313808
-89.812703483541114,86.826325245506439
-92.207592933779011,88.66066575451552
-93.518381092128379,89.409244585245432
-96.144875801610823,91.663072475978723
-92.58751363484788,88.870280775606318
-93.786876292108929,89.648434304539492
-89.952173002089935,86.984807114645108
-90.030064538375029,88.557262558653974
-91.893718515785352,89.999890013691996
-96.29265786294954,91.722866678503223
-92.318157582941694,88.624127607804382
-94.754948000352869,90.818918129431225
-97.572056239444024,91.271820742005218
-97.616340454833974,91.212436635450231
-91.522160133887297,87.426552452715384
-95.99107393174171,91.186835412349964
-95.936823887414974,90.959926124563566
-96.26004106641129,92.826610847817193
-95.494486154481976,92.70953538216682
-92.806543926036213,90.487107517721498
-95.861128239081481,90.498249328303984
-90.38984017222846,87.122792663618753
-95.482211397415711,90.461825497852061
-91.947821382045333,90.115555123549427
-93.255906901702204,91.314407654778663
-95.169005785944833,90.103235662480998
-95.474138646982524,94.340551977464472
-90.601563452166204,87.349003219962398
-91.677946561240049,88.434424728466169
-92.077262966989622,88.165782590418772
-94.578603776541996,90.259850384645091
-93.508144518816792,89.593562742188809
-95.565780291761925,92.033160723397586
-96.386206151400728,92.244542250876037
-92.054134255006403,88.151668459867523
-91.505495106062696,85.979462112420464
-94.969378534213021,90.18589840981933
-89.799921553435198,87.067421810150833
-95.403992058709449,90.717688667680434
-96.562572698447894,92.257522850385683
-95.600873065414717,92.445004672023572
-96.523153828521885,90.487144431935931
-93.879443210881789,90.351360528131124
-95.737964671001706,91.02949681774065
-94.454947244969958,90.630282945194679
-92.192904487384752,88.799086700013987
-95.527746423409241,91.866414012237783
-94.405690497954637,90.678582784622293
-95.877445635552846,92.794347141822456
-91.67592199929382,92.025886888146459
-92.902607550385284,89.884165328098547
-92.047523364415468,88.713635036146712
-96.377255843870074,90.767223903044652
-95.515221519731909,94.019660869741728
