X,Y
-90.834280326490386,86.738717818375719
-93.473831943795432,90.001433187515417
-92.313190638317096,90.587365561207093
-95.942528468575915,93.953240202408693
-94.416683173245488,90.760118578059036
-90.366243057095488,88.440325131935538
-93.467536421416895,89.713561939744793
-95.37977823312076,91.513396708692639
-93.726357288552251,89.644476864271283
-89.003151709016251,89.28755242533579
-95.430435589452685,92.998896509922346
-92.263067117069482,89.628513241194852
-96.055705827496482,91.377702884727242
-91.081078522944182,85.867467605660622
-88.613792354605195,87.261017796191027
-91.270614145996063,88.05125584164341
-94.6336289514296,91.382548093031446
-95.315296899420787,91.552574852295209
-95.074923980174034,92.420012147559561
-96.230776404835638,92.993884144183824
-95.392263332704047,93.28014112790116
-92.200693344817509,88.964302126642934
-93.58687309924872,91.14107647610868
-91.960963044996817,88.51520255682135
-90.043378214053433,86.957037918924854
-91.329256790991238,85.775932055244027
-95.479429855418019,93.30473847426407
-95.985714282209756,90.263222338866399
-91.75911455331611,88.900592148322602
-97.572056239444024,91.271820742005218
-90.199423140904599,87.975948860792528
-93.417758869548749,89.861587303751492
-94.859075837271178,91.135194382302643
-96.747934993567483,92.068641724290032
-93.371708497119059,89.645753498441252
-94.802295852206768,90.511234562039022
-90.630679797873285,87.25809867237632
-92.662949501771394,88.644393364037896
-92.371219292043151,88.3530057347932
-95.935171196660988,90.337931106014153
-96.737687498437239,91.486862483013709
-90.374411382752214,86.408257747934485
-93.665803003167213,90.64623054532332
-91.485378028267903,88.014812284807206
-94.303125366624386,90.277880604223455
-95.047972106654314,91.736794543167335
-96.029868495735485,93.151950347569638
-92.625821261169989,89.815898785520019
-96.954959413106266,91.21858974259041
-90.767544958888479,88.151827888711551
-88.273105411602401,87.371377246756907
-92.200489817852471,87.615747050475449
-93.262376941489208,88.805018717825732
-95.722803539719592,91.076237074564915
-92.70757722717515,89.209973236513648
-97.452135642571974,91.485076305556419
-93.609940120351752,89.796933790680441
-91.185796970303628,88.953133068194191
-91.423472121850267,88.59864929356911
-91.673876637176221,88.502621928314284
-94.097716383947045,90.193837721922208
-92.24640095366837,90.521616025946045
-94.045733079961281,90.317855052578409
-90.577302447359799,87.497916970903546
-89.665939228500065,88.936959495618112
-90.630750558682607,88.528415466373104
-93.147554574054126,90.398618780554656
-92.893098441188258,89.341241847930931
-93.138724124767208,93.394622746488949
-95.217641697721092,91.849641065965628
-95.413030376794197,91.833154854533873
-91.793547536618888,90.611534092822311
-89.586471489742451,88.606921999674057
-93.665803003167213,90.64623054532332
-95.008996787982511,93.67364706309516
-94.70300508375432,91.172060610801381
-92.779335066498746,89.812819484316449
-90.078092260096412,87.683439380742016
-92.318121171374017,88.476855829887668
-91.794400428773983,89.551117347224334
-95.947462995358691,94.045071024765861
-90.129684092289992,88.022605860372408
-95.494486154481976,92.70953538216682
-92.368695164727711,88.252178121811781
-92.923898035462202,90.907732328181595
-94.038317678463457,90.152289771518269
-92.457822660146647,89.328930935352545
-95.935171196660988,90.337931106014153
-93.011597249343993,89.880201576727202
-91.677946561240049,88.434424728466169
-90.959614483386289,88.572871715500028
-90.968062110644411,86.856200487182406
-94.36276671746721,89.955434366138519
-92.318157582941694,88.624127607804382
-96.111960544835071,90.387688566406112
-91.625516168652936,93.230712153598034
-91.577026335303444,87.8590142260866
-95.92019293553399,93.767400308818978
-95.316730299572498,91.488711499832945
-90.595539612284966,86.790108087577167
-90.767544958888479,88.151827888711551
-92.437661405146287,88.940473445883811
-92.551045119636399,89.04864090351289
-95.849145024184253,90.972548190988221
-92.309809133073657,89.864377162064557
-90.545644724390144,88.038428295739536
-92.425269481277965,87.952109770235239
-93.28645064447673,91.010761627416372
-91.185796970303628,88.953133068194191
-91.873564994345273,89.008822366948365
-97.200816249494679,91.393643468676657
-93.939226183006213,89.662178574829412
-97.091055064678457,91.593478736911976
-93.042100638311638,88.770304614386276
-91.229091483556815,88.814977728573069
-92.749889545675842,90.232615367677496
-91.788093894986901,88.871391315267971
-95.347095189183477,91.759537506435933
-91.586350788551911,88.321743284874572
-95.105927177378931,93.057462266872093
-90.963082451265578,88.578025986550969
-95.854607723788874,92.000041044960838
-95.430435589452685,92.998896509922346
-92.207592933779011,88.66066575451552
-95.163939594709291,91.457834192186738
-90.909350301779881,90.676483490179805
-95.750029651343795,93.757179055288788
-95.413030376794197,91.833154854533873
-95.432126814127471,93.114733387710061
-94.389174300390977,91.596820162813785
-93.27414351692272,88.995662676607097
-92.812502422388761,92.308761341479681
-88.983845920793726,86.042888453670898
-95.412236602460951,91.792971156521062
-93.9057606857493,90.131432675361751
-96.929083048795562,91.319924247758507
-93.770838010650237,90.288192575281187
-91.025384880064209,88.71227654802064
-96.066137396398503,93.808611090031278
-91.71359748623793,89.161330099534155
-92.192904487384752,88.799086700013987
-91.226452772271486,89.629258296615717
-95.569594051929954,91.485307230147967
-95.27273466591528,93.050863950553051
-92.66875556506389,88.986648824451336
-92.546097367622792,89.545204503777725
-90.261005187724734,87.456920133585825
-95.316730299572498,91.488711499832945
-91.960198589897445,92.490263814470978
-92.323696712968399,91.80099157909244
-90.226366220067248,87.993088105354047
-96.653752274429152,91.558614821600017
-95.099427223493578,90.800782749695259
-96.034725739521008,91.471204008307666
-91.586350788551911,88.321743284874572
-92.088210847797257,91.950650258008253
-91.343280052594849,86.893869587503076
-91.815782115727416,89.845248171825929
-91.161030173496869,88.083451038967056
-89.186261644704913,89.24414143667822
-92.978979430279267,89.753873661239638
-93.159733188276505,88.900825366712937
-91.467430214209855,90.393049958583575
-92.633914640486523,90.882584379356899
-92.66875556506389,88.986648824451336
-92.539460639663687,89.701733469171714
-92.61071706798279,89.08008887125763
-91.825475605168009,88.317886083180213
-95.352390593444738,92.036001970377058
-94.4606918010615,90.541179330960247
-91.663458033718697,88.875433999212547
-95.415634736322289,93.708030432780063
-90.827128529616218,88.225651662638143
-96.823929952472966,93.918963847735313
-94.731640649602028,91.265835394539451
-95.477437656273381,92.465461557083543
-93.27722023744812,89.968524491549275
-93.060522099982947,90.131072877728514
-94.128095380577619,89.700791084844056
-94.184676016882761,90.431603080589966
-95.516626585616024,92.579174363888384
-94.117680386592482,89.692345524752938
-95.527746423409241,91.866414012237783
-90.513657532421348,87.836464822514287
-90.326219073091977,87.70016428481398
-90.999775252292665,85.555992377866957
-93.262376941489208,88.805018717825732
-95.801531945971249,93.818688468566265
-93.576429617080407,93.75250009041045
-90.793634688100767,87.436925970012524
-92.535095153565607,88.558837524756029
-90.567782992188498,86.895634506350319
-91.397334529607946,88.40534146640789
-91.621507968507331,85.736035405661127
-95.494486154481976,92.70953538216682
-92.163101554231346,89.798210244698922
-91.012545093094403,86.703858065338366
-92.975125313546954,89.018109869852751
-92.708237930707014,88.913579901749188
-91.295637182437886,88.088980688664606
-90.685669361011179,87.228120516815537
-91.907340952679874,88.915908972124029
-93.301815346992498,89.646453982907701
-93.997575867646134,90.197392786746462
-95.445292762297669,91.679049753913503
-93.137731009253528,90.006825712632079
-93.194008222936844,93.490337501542797
-91.469952554641452,87.343592351059044
-97.000991044607204,91.458945227295942
-91.130754458787692,88.367752227341171
-97.682074932799125,91.40942841567221
-92.129012323751553,88.638258012813338
-93.683540961871969,93.522839836933812
-94.371719648227455,90.191149458884524
-90.270543572475418,87.321423588368759
-95.381683787060325,90.464925749323797
-91.289093522994122,90.352648482853709
-92.332701445796218,90.218851448975045
-92.200652949419649,88.972049899956161
-90.374411382752214,86.408257747934485
-91.493953166601699,85.733513519768564
-92.343493935908313,88.021595704699877
-92.214308126610618,89.776859433462448
-93.94422286105798,89.44998585760645
-93.410582342240332,88.154100775325219
-90.687578915899223,86.537743847609264
-93.262376941489208,88.805018717825732
-92.194734872402933,88.242848373322488
-92.030462430120124,89.463669437582283
-96.505955400022174,92.23994471961575
-96.544806520389258,93.836771747168612
-89.850946032811251,86.594487694095235
-92.305663429000091,92.27756068728263
-92.902607550385284,89.884165328098547
-95.849145024184253,90.972548190988221
-92.605537356940005,89.664921437716274
-92.256517103888356,89.364052846709214
-95.365614234450007,92.554161280799633
-89.419505367605197,87.809773376058644
-96.257045586959592,92.876959246632978
-95.728011430203495,92.819377552864452
-95.455575554413244,94.068756414238294
-92.290896127235015,85.938904828654557
-91.863372423132191,90.408251785832903
-95.626291087282056,92.513363837162828
-93.258723882850219,93.364281280847152
-93.726477699190681,90.413525990870752
-91.380908118236093,87.396431524342361
-91.205115726974626,87.88057135777872
-93.717584708405894,93.56952215282918
-93.112396072073238,93.128961537609641
-95.293154051817481,92.442285275080266
-94.185472132095555,90.196617849232311
-93.474573742276888,94.662030549075951
-95.600873065414717,92.445004672023572
-92.623231023237011,90.383572640495785
-96.347465946128182,91.120664139650998
-94.835862153327085,91.959151197016112
-91.700169882055789,87.598173471579017
-91.130754458787692,88.367752227341171
-94.748403126705767,90.768668334192938
-92.730457544775931,90.561667226319301
-93.186976458214517,90.753982970037029
-91.873089489538202,88.279545354984663
-93.786876292108929,89.648434304539492
-91.624148195024532,89.909024668635411
-90.163696934295558,88.256949679222899
-92.833790264562907,90.972814415945706
-94.172790739990717,90.334208372039143
-95.163336422322445,93.187641326203831
-91.655833207084456,88.053382245168166
-89.499376862684187,90.013794639374154
-91.968403204042204,88.435303918842379
-94.524527487611408,91.077102895488039
-93.421418705926811,89.137852033028679
-91.7356122254224,89.059677964482532
-95.105927177378931,93.057462266872093
-90.326401125515503,88.669144697306436
-91.856646870944118,87.477249909217363
-91.399299247404869,88.008653177091517
-91.828824761844729,86.439046557397518
-95.10021415093675,90.976734002173103
-94.932016346293864,91.069045265635012
-93.27722023744812,89.968524491549275
-92.694445759659729,89.130254302477766
-92.804603998440044,90.264810629968437
-91.921368388808602,91.015793776055773
-91.275178314457222,91.248369319720254
-94.893437925267278,90.514196909723964
-96.037175487478393,93.609967111398575
-97.568988810704582,91.413368285833627
-92.453111403362627,87.83267737465124
-90.827128529616218,88.225651662638143
-93.899701004193716,90.448430847348945
-95.196056283813562,91.567104486222476
-92.358056700097421,90.270350795036222
-91.939205144632638,87.688487380621453
-93.580232446240871,91.296094147266885
-89.493771122755163,87.478766073269682
-96.245021916803566,93.468550570454511
-91.831596471394136,89.223223102903091
-94.100745246659315,91.086661200710907
-96.990214996123711,91.285405216753531
-92.630875668158779,89.641963892419952
-95.800458146936151,92.216417783525458
-97.649429193882384,91.462637400964638
-94.47076148116453,91.058273420568824
-93.198016519207997,90.305659676426757
-97.568988810704582,91.413368285833627
-96.696025823036408,91.621895487886576
-91.68984964487187,87.782961061855005
-90.854622952851855,88.137673392134417
-96.668594960344095,92.154417102126772
-95.494486154481976,92.70953538216682
-95.852592857998118,93.82263310763642
-94.564171399764447,90.361418490055982
-90.851205728750045,88.709262817771034
-95.494486154481976,92.70953538216682
-92.360176760486382,85.857600638430952
-93.732373796795528,89.886850968299086
-97.356694415469207,91.132959313068241
-95.530664860649992,92.736682484202007
-95.164193433485664,93.765900103859423
-90.969908295067256,87.518564755246217
-96.314028467309015,93.819013480999615
-91.000313124004592,85.903153914724399
-97.143798104165882,91.202814675903667
-92.695195478276389,91.571810417162439
-96.091909256631411,90.677597015908049
-90.905927601623958,85.632437845360698
-94.4606918010615,90.541179330960247
-91.746419090827075,88.510582779296001
-95.947462995358691,94.045071024765861
-92.730221101436101,88.453760057779419
-92.232469810265371,89.009610149385665
-95.145086187941345,91.603333266200252
-91.310590556945371,86.112070016829279
-91.748453429708206,87.84962534345658
-88.473970894826749,87.346331715136841
-95.281447734369166,91.664001105730051
-95.851035535043835,92.255753124142359
-91.407984771772206,87.441743357256271
-92.771495054429323,91.280577591552472
-95.432126814127471,93.114733387710061
-91.170355101038083,88.418135819299792
-97.498661739357615,91.369056036284135
-92.806498994548392,88.619037919140951
-96.897318653376956,90.999434183804468
-96.300032399051915,92.642330449492917
-95.28193235467586,93.971244757649103
-91.005752986436434,85.559097803998881
-91.870518202602369,89.600637197620543
-93.148677433894321,89.888342148688238
-94.664695702301202,91.640257226824573
-95.736272595418697,93.69676680766382
-92.50906190303823,90.504776494154967
-89.027724635774675,89.461387839222667
-97.335461815682322,91.259131424192759
-90.625508870008119,88.422107967887186
-92.163101554231346,89.798210244698922
-91.321816566625714,85.656027686874538
-94.035197015556491,91.530416071392111
-96.736132181012209,91.941904399247235
-96.395384641717754,91.652273986665961
-92.668163279510551,89.739976490218012
-96.701580866177252,92.428494795008604
-90.205116757394862,87.569056597609929
-93.656087471889961,89.43943445043827
-94.429718082090289,94.253193392994973
-95.099427223493578,90.800782749695259
-97.572056239444024,91.271820742005218
-95.763272331387142,93.915898683093644
-93.309956736338776,93.488334992482535
-93.154266438541654,90.85689527443661
-96.447538242619885,90.926757936491398
-97.716535636779696,91.358280843613997
-94.52065693769805,90.40066925052399
-94.495009357904891,90.158795007043778
-95.745085987793956,90.859803563127329
-92.583825781361114,89.361637745875271
-93.240619501523426,91.123618344751279
-94.704991731215287,90.503928788891997
-92.460699769457804,89.064402999612099
-91.095855910203269,87.960126161991454
-96.447538242619885,90.926757936491398
-92.125981109720641,89.919462087259831
-90.448881728050566,86.555390999144052
-93.681430194382884,90.612740737304804
-92.651920210786656,88.771753178242449
-92.438062298208536,88.743536905380807
-92.070185309664694,88.956530289206171
-91.380908118236093,87.396431524342361
-96.219044363931104,93.745476799310211
-91.244630851761571,88.935835519585311
-95.27743283543046,93.922201193013493
-92.929234950385549,90.051875421566479
-90.799427132447065,88.186919566869136
-95.355776400291774,90.202160804441675
-90.270543572475418,87.321423588368759
-90.102487253556959,87.153606406634509
-93.015968615431561,90.037567803858437
-95.501265098823524,94.209454358408124
-92.371219292043151,88.3530057347932
-92.263067117069482,89.628513241194852
-96.897318653376956,90.999434183804468
-97.626380957891598,91.12611015590673
-91.748453429708206,87.84962534345658
-93.470897618933961,91.109740660627025
-93.372405446297392,91.208243503859933
-96.681857651582618,93.691215767749199
-92.554388170655514,88.806522432685654
-97.666397950543598,91.232190770178633
-94.370618409738142,90.439203952929887
-92.671781898269145,88.973551072798443
-94.533053131083634,90.833734247527531
-95.776447502491365,94.06436842530087
-94.663814702736488,90.353283373297629
-95.750029651343795,93.757179055288788
-91.696440041661248,93.06797393476343
-88.422175193628732,88.194301570818709
-92.086414823126958,88.430129978707299
-95.587756913853866,94.003223003912311
-90.236301975230603,88.097417812992163
-93.285871309113958,91.517634349719657
-94.602043921356639,91.124876155603431
-92.82195151111442,89.864375134039946
-92.200652949419649,88.972049899956161
-96.825049606192124,91.61074581524224
-96.496555989246005,93.645860242225453
-95.43065120577856,93.050636710881477
-92.505828150894629,88.885047843179848
-90.915544057014657,88.337430714072482
-92.642030097892572,93.448368704712593
-92.170732347988874,93.184880853186399
-90.130146997525813,87.403526572950469
-91.859006738253058,90.553068708727011
-96.470037424687362,93.456090178441841
-94.623449438188757,90.311695575097488
-93.371708497119059,89.645753498441252
-94.802295852206768,90.511234562039022
-91.443972869123186,89.627448174172741
-93.549264367948751,89.333575219500077
-96.751211131091253,93.430202395023088
-95.696431324393018,92.609745512817966
-90.270543572475418,87.321423588368759
-94.578603776541996,90.259850384645091
-91.558570595794933,87.615647675480758
-92.318121171374017,88.476855829887668
-90.679198593741077,87.682530620581929
-96.055705827496482,91.377702884727242
-90.231520202797952,88.107864157511244
-93.857579633074238,89.551702172682397
-91.424759684967938,88.445041504814441
-94.814299472352985,91.303492747467246
-93.656087471889961,89.43943445043827
-93.460160870579543,88.926766557962281
-90.57202295425364,88.474320959880558
-91.170355101038083,88.418135819299792
-92.155847443666445,87.73970541931439
-95.477437656273381,92.465461557083543
-90.585469265690094,88.380966987069229
-94.298417457308233,90.268733673096889
-93.704339092672583,93.382264455773139
-91.947821382045333,90.115555123549427
-92.93102708207492,88.399504224131761
-88.741240421690037,87.764338461138578
-90.325932623258467,88.173997610938017
-95.60446235258982,91.854250320673515
-90.73466029642104,88.007705685844641
-92.027047937045992,89.892065282926353
-90.931124726805535,87.680834749458086
-96.486817483949864,92.103088159982519
-90.796212775848048,88.062254809830108
-92.927466249088667,90.33120690220845
-94.045799421923732,90.952508163569462
-89.586471489742451,88.606921999674057
-94.699316844048283,90.514229724860854
-92.092157893702904,90.677214832997734
-94.570069568693654,90.34734438400281
-95.682726162168663,91.556842288732696
-91.70914566409769,92.151118547626027
-93.700079408730247,89.954455106976098
-95.129490158536967,90.41241835604589
-92.834958691767312,90.338541524020059
-95.381683787060325,90.464925749323797
-91.310590556945371,86.112070016829279
-95.489020923716907,93.117398062130505
-92.029289337830562,90.662961154810446
-91.215094028325936,88.548371457481082
-91.562927626976489,89.320828378567882
-95.887540251922147,92.134763637453631
-92.806067212101311,89.488591568959762
-89.487473795603549,88.647107690422601
-94.828463221265906,93.816431550092673
-91.767099077891558,89.931952074355237
-89.950604675813352,87.937888607979389
-95.03144154877252,90.672870782862432
-92.820976386686809,89.870596495550274
-97.431887835397049,91.353067558549171
-90.108719373901394,87.043340336225
-96.044525898837506,93.656562243722561
-92.554388170655514,88.806522432685654
-94.46736171372801,90.444209577105838
-94.70300508375432,91.172060610801381
-95.0524681855144,91.369983243514824
-92.48001300637101,88.640754019873171
-91.776870884226142,88.62314087171147
-90.888896044632133,85.839023570591664
-92.978996700777245,89.354158440192265
-92.163101554231346,89.798210244698922
-91.480380215749449,89.864866175717481
-92.179280653371961,88.350429851768396
-96.257045586959592,92.876959246632978
-95.083640457029006,93.235878000488626
-96.347465946128182,91.120664139650998
-92.337111996386142,87.710305695496231
-94.205189979042643,91.657830311474243
-92.533756836588068,88.552802224792472
-96.746721991292503,91.485061949095311
-91.064019338570802,88.778562861891459
-90.767544958888479,88.151827888711551
-90.386309367459191,86.6288435575036
-96.751868684349105,91.63793198156516
-90.390794815088867,89.575926418011903
-91.540015818103029,87.833972215588361
-91.473718133571538,88.189292295182412
-91.835674904555461,89.156699809545941
-94.879300307870608,91.628616812826778
-91.229397229609305,86.080334822732269
-93.262376941489208,88.805018717825732
-92.693107657609232,85.938389637457661
-92.256560300616897,90.108199826357719
-91.670366495624876,93.16065003394425
-94.663814702736488,90.353283373297629
-91.263207099097585,87.393600517748411
-93.244005999038365,90.978501868496025
-95.445292762297669,91.679049753913503
-94.512709519730649,90.385019325412145
-91.931675772880936,93.078186871935841
-92.302127293453339,89.745657284458105
-96.1893081894479,92.417511279514684
-95.047972106654314,91.736794543167335
-96.095235883599486,91.180068649757587
-93.416971717409098,89.850858930209597
-91.921993470141317,89.064875652735012
-94.184676016882761,90.431603080589966
-90.839011770963964,87.213630130990637
-95.92019293553399,93.767400308818978
-96.470364903122118,92.157218450410852
-94.764654121637037,90.260720853571783
-94.927945800166427,92.778658955519063
-94.992130088977646,93.012362780519098
-90.260167273510476,88.054488126693869
-90.763570234833168,86.424575453843133
-92.793395772562519,89.294832580850809
-90.942499064054758,88.377730297153121
-96.542835576156918,93.775592121657354
-96.2231681544732,91.905351989070255
-95.217641697721092,91.849641065965628
-92.088673049383928,87.937176457321513
-92.591256805749708,89.787638922001449
-94.117680386592482,89.692345524752938
-91.483178371164755,86.447823063541236
-95.316730299572498,91.488711499832945
-90.116261591056087,88.07055399713289
-93.433635860430059,90.72510876925665
-93.470897618933961,91.109740660627025
-93.979898731332725,95.139198843150538
-96.431996644412138,90.971968425910077
-92.115491247786139,89.442877833664937
-93.495653429790778,91.125764570123138
-95.43065120577856,93.050636710881477
-96.029868495735485,93.151950347569638
